userid,ATMS_1,ATMS_2,ATMS_3,ATMS_4,ATMS_5,ATMS_6,ATMS_7,ATMS_8,max_TMS_1,max_TMS_2,max_TMS_3,max_TMS_4,max_TMS_5,max_TMS_6,max_TMS_7,max_TMS_8,min_TMS_1,min_TMS_2,min_TMS_3,min_TMS_4,min_TMS_5,min_TMS_6,min_TMS_7,min_TMS_8,length_1,length_2,length_3,length_4,length_5,length_6,length_7,length_8,accel_x_1,accel_x_2,accel_x_3,accel_x_4,accel_x_5,accel_x_6,accel_x_7,accel_x_8,accel_y_1,accel_y_2,accel_y_3,accel_y_4,accel_y_5,accel_y_6,accel_y_7,accel_y_8,accel_z_1,accel_z_2,accel_z_3,accel_z_4,accel_z_5,accel_z_6,accel_z_7,accel_z_8,max_accel_x_1,max_accel_x_2,max_accel_x_3,max_accel_x_4,max_accel_x_5,max_accel_x_6,max_accel_x_7,max_accel_x_8,min_accel_x_1,min_accel_x_2,min_accel_x_3,min_accel_x_4,min_accel_x_5,min_accel_x_6,min_accel_x_7,min_accel_x_8,max_accel_y_1,max_accel_y_2,max_accel_y_3,max_accel_y_4,max_accel_y_5,max_accel_y_6,max_accel_y_7,max_accel_y_8,min_accel_y_1,min_accel_y_2,min_accel_y_3,min_accel_y_4,min_accel_y_5,min_accel_y_6,min_accel_y_7,min_accel_y_8,max_accel_z_1,max_accel_z_2,max_accel_z_3,max_accel_z_4,max_accel_z_5,max_accel_z_6,max_accel_z_7,max_accel_z_8,min_accel_z_1,min_accel_z_2,min_accel_z_3,min_accel_z_4,min_accel_z_5,min_accel_z_6,min_accel_z_7,min_accel_z_8,total_accel_1,total_accel_2,total_accel_3,total_accel_4,total_accel_5,total_accel_6,total_accel_7,total_accel_8,gyro_x_1,gyro_x_2,gyro_x_3,gyro_x_4,gyro_x_5,gyro_x_6,gyro_x_7,gyro_x_8,gyro_y_1,gyro_y_2,gyro_y_3,gyro_y_4,gyro_y_5,gyro_y_6,gyro_y_7,gyro_y_8,gyro_z_1,gyro_z_2,gyro_z_3,gyro_z_4,gyro_z_5,gyro_z_6,gyro_z_7,gyro_z_8,max_gyro_x_1,max_gyro_x_2,max_gyro_x_3,max_gyro_x_4,max_gyro_x_5,max_gyro_x_6,max_gyro_x_7,max_gyro_x_8,min_gyro_x_1,min_gyro_x_2,min_gyro_x_3,min_gyro_x_4,min_gyro_x_5,min_gyro_x_6,min_gyro_x_7,min_gyro_x_8,max_gyro_y_1,max_gyro_y_2,max_gyro_y_3,max_gyro_y_4,max_gyro_y_5,max_gyro_y_6,max_gyro_y_7,max_gyro_y_8,min_gyro_y_1,min_gyro_y_2,min_gyro_y_3,min_gyro_y_4,min_gyro_y_5,min_gyro_y_6,min_gyro_y_7,min_gyro_y_8,max_gyro_z_1,max_gyro_z_2,max_gyro_z_3,max_gyro_z_4,max_gyro_z_5,max_gyro_z_6,max_gyro_z_7,max_gyro_z_8,min_gyro_z_1,min_gyro_z_2,min_gyro_z_3,min_gyro_z_4,min_gyro_z_5,min_gyro_z_6,min_gyro_z_7,min_gyro_z_8,total_gyro_1,total_gyro_2,total_gyro_3,total_gyro_4,total_gyro_5,total_gyro_6,total_gyro_7,total_gyro_8
SPuskMc4zVhjvXTkeRLyiNo9jYA2,9.638825067454e-07,1.77721863042348e-06,1.28220496801666e-06,1.07785185364111e-06,1.85112221770149e-06,1.40623024453425e-06,1.19886433599368e-06,1.55970576264114e-06,1.31843894435806e-06,2.60183228706233e-06,2.08884687088355e-06,1.71017588600272e-06,3.08585445287296e-06,3.0779942239885e-06,2.04300646903674e-06,1.90519232243549e-06,3.8418745424597e-07,4.5942645152392e-07,6.760408641495e-07,4.221533022009e-08,2.9994232432899e-07,2.6516504294496e-07,5.882352941176e-08,1.09804066254506e-06,108.596845,478.704636,245.40295,239.097318,591.304218,330.709647,274.441235,359.002237,1.859097,1.063026,2.030282,0.852118,0.710629,0.955287,0.682348,1.614345,6.4416,5.821225,6.393118,5.668817,5.597346,5.750274,5.482504,6.064732,7.161457,7.633635,7.077859,7.320815,7.631816,7.861561,7.979874,7.387418,2.87065,3.16513,3.23217,1.4868,1.25935,1.30484,1.18274,2.74615,0.948104,0.447716,0.42138,0.402226,0.088586,0.45011,0.244209,0.620098,7.00543,7.13472,7.21852,6.17465,6.07409,5.99987,5.81073,6.78038,5.88974,5.43244,5.45878,5.30795,5.17626,5.46357,5.14514,5.42766,8.04452,8.23845,8.2169,7.79313,7.95114,8.39407,8.42998,8.43717,6.29914,6.69658,5.76524,6.96473,7.33583,7.54413,7.64229,6.50983,9.865861,9.698614,9.898623,9.310015,9.500449,9.792663,9.712116,9.758587,-0.054571,0.054649,0.095371,0.27339,0.02936,-0.036448,-0.120007,-0.443821,0.123599,-0.008317,0.000534,-0.369462,-0.055169,0.003767,0.089075,0.351803,-0.024435,0.105257,0.235336,0.184648,-0.032605,-0.019548,-0.185536,-0.292993,0.154549,0.236405,0.297491,0.558942,0.104458,0.014661,0.037874,-0.244346,-0.207083,-0.139277,-0.073304,-0.029322,-0.08491,-0.10568,-0.563218,-0.598037,0.267559,0.161879,0.118508,-0.023824,0.029932,0.131947,0.287107,0.588874,-0.047037,-0.081245,-0.209527,-0.682947,-0.133779,-0.081245,-0.032987,0.191201,0.029932,0.163101,0.447153,0.399506,0.075136,0.06353,-0.038484,-0.117897,-0.102625,0.045204,0.057421,0.014661,-0.132558,-0.149662,-0.3598,-0.368963,0.203448,0.163698,0.297365,0.510787,0.112946,0.089891,0.265544,0.645889
SPuskMc4zVhjvXTkeRLyiNo9jYA2,1.31980481706157e-06,1.73862137108936e-06,1.79307302447381e-06,1.02069519052109e-06,1.69643369144172e-06,2.00985282410035e-06,1.20497947607709e-06,1.5841055031302e-06,2.02577514101312e-06,2.75071013558317e-06,2.42706097986845e-06,1.25e-06,3.61896198006401e-06,3.97845761570989e-06,1.70993433573513e-06,2.09464633114881e-06,4.0019526483955e-07,1.9165319152536e-07,1.24942594715687e-06,2.8066932062241e-07,2.3529411764706e-07,8.318903308077e-08,8.1490030065033e-07,8.3603943550305e-07,187.380323,335.73511,350.379141,150.372663,562.588016,472.563223,103.447805,450.699678,1.495009,1.213861,1.735795,0.880725,1.042975,0.850813,0.766743,1.570597,6.220136,6.130352,6.253356,5.66297,5.865794,5.788745,5.71915,6.278624,7.841351,7.038714,6.79235,7.54755,7.695862,7.775714,7.454948,7.179356,2.48279,3.24893,3.11486,1.10852,1.50835,1.05345,0.893037,2.4373,0.952892,0.52433,0.639252,0.70629,0.639252,0.617704,0.656011,0.749385,7.13233,7.27837,7.11078,5.79636,6.30393,5.95438,5.8227,6.81869,5.80594,5.51624,5.70538,5.50188,5.63595,5.67186,5.62159,5.92565,8.71489,8.05888,7.71891,8.01579,8.75799,8.71489,7.58004,7.72848,6.87136,5.89213,5.67186,7.29753,7.24007,7.29034,7.35978,6.48589,10.167198,9.466225,9.471063,9.47934,9.737904,9.7352,9.427951,9.698148,-0.064752,0.021197,0.25412,0.315905,-0.013554,-0.061142,-0.053909,-0.242295,0.044855,0.033842,-0.079718,-0.189805,-0.028902,-0.012162,-0.074678,0.255734,0.038135,0.062797,0.265268,0.093201,-0.020235,-0.051924,-0.181122,-0.206429,0.172875,0.182649,0.438601,0.457538,0.045204,0.06353,-0.036652,-0.107512,-0.201586,-0.169821,-0.0562,0.061697,-0.082467,-0.138056,-0.075747,-0.363465,0.164323,0.152105,0.138056,0.028711,0.203418,0.356745,-0.037874,0.524733,-0.04948,-0.034208,-0.285885,-0.46609,-0.143553,-0.068417,-0.109956,-0.04948,0.052534,0.16921,0.432493,0.189979,0.047037,0.034819,-0.125227,-0.025046,-0.005498,-0.050091,0.053145,0.019548,-0.114232,-0.124617,-0.232129,-0.335976,0.174671,0.146004,0.413289,0.396427,0.097741,0.140884,0.205209,0.428734
fZGMlMXvdVPUhsubnq9I3nme73B3,1.20156186779205e-06,1.34849714057776e-06,7.3020148443932e-07,8.8270794719558e-07,1.10307672887364e-06,9.5052056118372e-07,7.9398231627601e-07,1.50120598869286e-06,2.63809652318201e-06,2.70629998534012e-06,1.95011583721243e-06,1.799692041047e-06,2.8176382469468e-06,2.56380971407786e-06,1.65579721287248e-06,1.6825089895748e-06,1.5965509878139e-07,2.2569485171347e-07,4.207894736842e-08,2.11062870045e-09,6.176470588235e-08,1.4190985254731e-07,8.709556061132e-08,1.2035389985818e-06,188.228518,388.332861,239.468026,219.658175,442.931419,500.335993,186.861267,294.389366,0.778369,-0.275143,0.273176,-0.699088,-0.309952,-0.341528,-0.277535,0.292935,7.027144,6.002089,6.652588,5.570675,5.662462,5.752278,5.642458,6.3093,6.191362,7.578,6.656391,8.18825,8.127855,7.938528,8.182292,7.463295,1.49595,1.21905,1.34295,-0.294,0.25095,0.07905,0.23205,1.257,-0.15,-0.906,-0.83895,-1.06005,-1.03095,-0.86805,-0.78195,-0.43695,7.671,7.60395,7.614,6.20595,6.34005,6.20595,6.33,7.19205,6.09105,5.23905,5.14305,5.028,4.923,4.98,5.05695,5.65995,7.68105,8.19795,8.40795,8.67705,9.117,8.93505,8.70495,8.016,4.86495,5.478,4.64505,7.73805,7.15395,7.38405,7.66095,6.57,9.507732,9.718676,9.546663,9.939571,9.95646,9.836176,9.964721,9.819634,1.013754,0.422832,0.606205,0.192809,0.015826,-0.21507,-0.661989,-0.535782,-0.634631,-0.32231,-0.375326,0.003495,-0.083242,0.26319,0.12668,0.759123,0.235692,-0.215796,-0.144909,0.020052,-0.001224,0.118943,-0.423988,0.576579,1.76385,1.15363,1.70431,0.434087,0.3102,0.196213,0.110413,0.6215,0.355163,0.2497,0.2409,-0.0209,-0.185762,-0.615725,-1.05614,-1.34241,-0.19305,-0.207625,0.223025,0.213813,0.196763,0.8569,1.00224,1.73896,-1.10949,-0.920563,-1.48404,-0.176275,-0.362312,-0.120587,-1.10165,-0.402875,0.415937,0.166238,0.5401,0.64295,0.302637,0.532538,0.551925,0.83985,0.122512,-0.555225,-0.947375,-0.47795,-0.19415,-0.234025,-2.26944,0.365337,1.223269,0.630611,0.845109,0.390576,0.293353,0.476705,1.245041,1.331853
fZGMlMXvdVPUhsubnq9I3nme73B3,1.19866573715551e-06,1.07237332899267e-06,6.7822757559056e-07,8.6688873041015e-07,8.7343485240685e-07,1.22247999345452e-06,8.7175754348426e-07,1.34062541506841e-06,2.0056725181345e-06,1.72042211390112e-06,1.67557126452443e-06,1.58502737555223e-06,3.01780759150091e-06,3.00284574404014e-06,1.39727939904955e-06,1.81294960871422e-06,1.7424753405716e-07,2.270750495431e-07,4.421454264436e-08,1.8022300679972e-07,6.141176470588e-08,4.103510334034e-08,3.947368421053e-08,1.09710248927451e-06,162.460183,470.181846,174.308246,230.506695,432.155618,560.527767,124.790176,267.253543,1.300864,0.096995,0.409581,-0.287571,0.063854,-0.1287,0.13815,0.27099,6.981729,6.033961,6.271523,5.580718,5.911513,5.599019,5.685986,5.91189,6.35475,7.45982,7.258396,7.968075,7.848789,8.199375,7.946014,7.820385,1.812,1.66905,1.26705,1.21905,0.54795,0.79695,0.43305,0.912,0.462,-0.456,-0.42795,-0.82005,-0.82995,-0.63795,-0.11205,-0.102,7.29795,7.269,7.02,6.963,6.53205,6.28305,6.273,6.57,6.417,5.076,5.03805,4.99005,4.932,5.028,5.277,5.44905,7.03905,8.82,8.83905,8.79195,8.92605,8.80095,8.322,8.169,5.631,5.382,5.832,6.177,6.93405,7.43205,7.73805,6.732,9.558243,9.665441,9.691581,9.79618,9.869424,9.95819,9.781691,9.830298,0.818989,0.496293,0.494735,0.171521,0.034142,-0.330665,-0.652712,-0.574035,-0.75951,-0.467994,-0.47906,-0.087853,0.045208,0.392751,-0.103872,0.157011,0.112691,-0.292475,-0.334263,-0.07151,0.136292,0.311753,-0.67047,-0.243169,1.36647,1.39947,1.00416,0.986562,0.51205,0.1859,0.192913,0.42075,0.227425,-0.027638,-0.073288,-0.092125,-0.381975,-0.53075,-1.22155,-1.15734,-0.307862,0.078238,0.10395,0.353238,0.562925,0.878487,0.725175,0.698637,-1.17384,-1.24575,-0.989175,-0.973912,-0.349387,-0.306625,-0.835175,-0.407137,0.291912,0.50985,0.135025,0.262625,0.567463,0.842462,0.006325,0.357087,-0.402875,-0.9713,-0.832838,-0.808913,-0.7645,-0.77,-1.78392,-0.92235,1.153544,0.89674,0.847908,0.475186,0.513514,0.794451,1.23047,0.934123
fZGMlMXvdVPUhsubnq9I3nme73B3,5.2667940287488e-07,1.2835979451067e-06,6.8418304845292e-07,8.2746611133985e-07,1.1542737173672e-06,1.12024710495727e-06,1.04734638267516e-06,1.57978713350803e-06,1.34379411764706e-06,2.50256875119419e-06,1.59814903188814e-06,1.46056501922724e-06,2.97478335936522e-06,3.02791082849341e-06,1.39240915540489e-06,1.94209166094993e-06,1.293991437696e-07,9.630531873628e-08,1.215e-07,5.846595226023e-08,1.3106703785234e-07,3.8895276062782e-07,3.0998674488907e-07,1.01661846010467e-06,122.446732,402.434545,219.680016,196.622295,344.549288,584.603944,249.193159,231.709342,1.029105,0.12974,0.403879,-0.009995,-0.098372,-0.172206,-0.103075,0.823631,6.708795,5.78958,6.232297,5.951809,5.458819,5.33556,5.442988,6.495525,6.844395,7.76805,7.202285,7.563014,8.176753,8.449428,8.134663,7.187362,2.01405,0.70095,1.63995,1.32405,0.58695,0.28995,0.366,1.72605,0.28995,-0.399,-0.495,-0.62895,-0.86805,-0.63795,-0.294,0.23205,7.461,6.25395,7.33605,7.125,6.273,5.79405,6.081,7.077,6.25395,5.16195,4.94205,4.836,4.70205,4.76895,5.05695,6.168,7.39305,8.40795,8.74395,8.78205,8.916,9.23205,8.84895,7.48905,5.84205,7.116,5.65005,5.487,7.125,7.671,7.66095,6.65595,9.697867,9.706796,9.661316,9.719451,9.886207,10.015212,9.800158,9.744198,0.667136,0.401977,0.362644,0.2184,-0.039102,-0.439654,-0.908658,-0.063027,-0.639375,-0.298806,-0.314228,-0.269413,0.039187,0.648406,-0.208348,-0.125486,0.033192,-0.086478,-0.152204,-0.3392,0.019302,0.641482,-1.162699,0.189544,1.01544,0.548487,1.30336,1.18525,0.227975,-0.069712,-0.701113,0.557012,0.433812,0.120587,-0.392837,-0.185487,-0.2948,-0.741675,-1.03689,-0.711563,-0.533912,-0.0418,0.407275,0.194012,0.510813,1.52639,1.15747,0.150975,-0.7546,-0.5797,-1.06068,-1.04239,-0.4048,-0.28435,-1.74515,-0.359838,0.632362,0.373863,0.4103,0.1584,0.6369,1.78489,1.00884,0.67485,-0.3828,-0.374413,-0.969238,-0.849338,-0.718575,-0.785812,-3.20292,-0.233887,1.018595,0.582179,0.740628,0.69387,0.472632,1.17089,1.87056,0.563308
fZGMlMXvdVPUhsubnq9I3nme73B3,9.8439575268955e-07,1.5697969245964e-06,7.8545494424267e-07,8.9129884534178e-07,1.21637103134961e-06,1.23486437600513e-06,1.05254388048415e-06,1.38354992458474e-06,2.14203368703815e-06,2.38873659157017e-06,1.5948101990313e-06,1.82619064756393e-06,3.44655179185026e-06,2.48971584428979e-06,1.42302883853365e-06,2.06118342145618e-06,2.727385781866e-07,2.2730696652599e-07,7.968965517242e-08,9.16235777516e-09,6.211299937499e-08,2.1343926147525e-07,5.5955940403464e-07,5.8707863929777e-07,191.864676,395.756765,224.587869,198.594807,508.421681,444.199173,146.135128,292.889335,1.2569,-0.096612,0.8007,-0.309,-0.090443,-0.271059,0.196993,0.422455,6.705,5.704223,6.34113,5.37954,5.57552,5.421679,5.803693,5.976818,6.830333,7.797692,7.10601,8.58741,8.152252,8.196053,7.895293,7.577809,2.157,0.37605,2.12805,0.213,0.45195,0.318,0.567,2.01405,0.23205,-0.78195,-0.53295,-0.71505,-0.62895,-0.543,-0.159,-0.246,7.24995,6.25395,7.14405,6.18705,6.24405,6.13905,6.25395,7.14405,6.15795,5.10495,4.79805,4.78905,4.71195,5.05695,5.28705,5.45895,7.24005,8.772,9.39495,9.357,8.93505,8.715,8.38005,8.20695,5.84205,7.116,5.487,7.863,7.173,7.317,7.54605,6.46395,9.710937,9.688413,9.704241,10.160559,9.911222,9.848567,9.813099,9.718099,0.959888,0.310295,0.37378,-0.124836,-0.069055,-0.393695,-0.799072,-0.386613,-0.828819,-0.333342,-0.323208,0.209839,0.13484,0.896734,0.230411,-0.652638,-0.065756,-0.419365,0.055568,0.287348,0.132245,0.942466,-0.446973,-1.122362,1.48514,0.9141,1.52597,0.127463,0.39435,0.011275,-0.483312,1.04555,0.5071,-0.234712,-0.3234,-0.297,-0.332337,-0.550138,-1.1528,-1.08749,-0.404388,0.1287,0.446737,0.423775,0.491287,1.85487,1.4267,-0.004538,-1.276,-0.841775,-1.45337,-0.096938,-0.295625,0.148088,-0.165275,-1.71627,0.640063,0.241175,0.65175,0.599775,0.4554,2.04091,1.12777,0.651338,-0.869825,-1.19185,-0.5214,-0.007012,-0.240488,-0.206388,-1.08267,-3.40642,1.4127,0.7182,0.911985,0.407976,0.377175,1.403976,1.23629,1.732309
fZGMlMXvdVPUhsubnq9I3nme73B3,5.6513000031303e-07,8.0626373224042e-07,6.1754755832277e-07,8.7785613619678e-07,1.28906240286007e-06,1.13169854769546e-06,7.154034481912e-07,1.10241995128221e-06,1.77125963526009e-06,2.22329199514686e-06,1.39545216464115e-06,1.47711872327726e-06,2.81647333827207e-06,2.09856319276986e-06,1.05305537358427e-06,1.46089149103439e-06,5.09258654727e-09,7.986147175754e-08,3.43e-08,1.1899323043304e-07,1.3286798841426e-07,3.326578735877e-08,5.7035354785446e-07,5.0616531416081e-07,256.589005,474.089955,279.134573,157.815086,376.818203,561.260677,87.841869,295.211367,0.135669,-0.012828,0.360443,-0.49581,-0.011154,-0.23115,0.073,0.041054,6.829206,5.940786,6.287673,5.358495,5.681304,5.548524,5.7765,5.838369,6.730844,7.803388,7.351145,8.382615,8.007514,8.109636,7.7747,7.927327,1.707,1.52505,1.43895,0.33795,0.816,0.72105,0.52005,0.558,-1.491,-0.744,-0.61005,-0.97395,-0.753,-1.146,-0.48495,-0.21705,7.35495,7.29795,7.30695,6.05295,6.465,7.068,6.369,6.34995,5.69805,5.04705,4.98,4.75995,4.90305,5.01795,5.124,5.41095,8.38005,8.763,8.83905,8.87805,8.973,8.95395,8.53305,8.62905,5.382,5.89905,5.583,7.44105,6.771,5.976,7.04805,7.43205,9.693842,9.843576,9.773508,9.992038,9.860473,9.866794,9.72804,9.856951,0.590465,0.19259,0.307056,-0.07348,0.000727,-0.317911,-0.6611,-0.623763,-0.28816,-0.120094,-0.331437,0.118333,0.01818,0.501259,0.842989,-0.194002,-0.23202,0.006937,-0.171144,0.088371,0.055962,0.42416,0.613319,-0.880306,1.11678,1.06081,1.23172,0.0473,0.235813,0.534325,-0.472725,-0.030525,-0.040425,-0.2321,-0.1595,-0.12375,-0.204462,-0.6028,-0.852775,-0.888112,0.148088,0.33385,0.226325,0.196625,0.41635,1.4872,1.46327,0.689975,-1.17384,-1.24437,-1.41776,-0.0891,-0.286275,-0.278025,0.343888,-1.61865,0.473687,0.524975,0.2728,0.19965,0.218625,1.57603,1.58359,0.378125,-1.10193,-0.766288,-0.575025,-0.088275,-0.19195,-0.6072,-0.152763,-2.87361,0.88007,0.557933,0.599983,0.201559,0.262601,0.924798,1.416491,1.40072
fZGMlMXvdVPUhsubnq9I3nme73B3,1.16819651559864e-06,1.21138219311669e-06,4.519508678021e-07,1.03675020890869e-06,1.24538333926478e-06,1.15548173222556e-06,1.10831305696824e-06,1.42864072809539e-06,1.82828501427585e-06,2.675481002385e-06,1.83736867007081e-06,1.99466925908156e-06,3.51798891025203e-06,2.16605560654038e-06,1.49354890741582e-06,1.61784087042924e-06,1.4427272727273e-07,3.08682191747e-07,8.649119402343e-08,1.2021058342821e-07,5.2941176471e-10,1.6633647684562e-07,8.3252941176471e-07,1.21399981089915e-06,287.574222,354.759889,99.222164,311.171991,408.85109,485.976354,211.10236,210.644374,0.589262,-0.1173,0.195612,-0.118939,-0.077232,-0.14775,-0.1599,0.103388,6.67025,5.889911,6.214615,5.969271,5.606991,5.6531,5.5993,5.917612,6.830662,7.471918,7.338081,7.547861,8.224879,8.147471,8.0752,7.655475,1.38105,1.104,1.305,1.12305,0.44295,0.318,0.17505,0.88305,-0.102,-0.91605,-0.78195,-0.897,-0.73395,-0.82005,-0.48495,-0.23595,7.44105,7.35495,7.38405,7.33605,6.35895,6.14805,6.30195,6.55095,6.09105,5.01795,4.86495,4.85595,4.76895,4.89405,5.05695,5.53605,7.40295,8.65695,9.07905,8.99295,9.108,9.27,8.95395,7.90095,5.45895,5.39205,5.39205,5.14305,7.34505,7.623,7.45995,7.41195,9.623181,9.606524,9.732009,9.737811,10.004028,9.95207,9.853013,9.693651,0.915131,0.441178,0.515107,0.224548,-0.153256,-0.317998,-0.768961,-0.632929,-0.445844,-0.365995,-0.701885,-0.993595,0.208976,0.277835,-0.245347,0.61074,-0.010633,-0.375719,-0.665902,-1.563582,0.341032,0.240468,-1.01061,0.314583,1.57369,1.155,1.70239,1.04129,0.088412,0.016088,-0.64955,0.184113,0.131175,-0.017738,-0.006188,-0.139975,-0.49995,-0.7403,-1.00911,-1.14331,-0.037675,0.047575,0.056238,0.24475,0.696025,1.0923,0.76505,1.08047,-0.7073,-1.16476,-2.01245,-1.8535,-0.23265,-0.305113,-1.57823,0.095425,0.939812,0.087038,0.359288,0.3487,0.757762,1.19185,0.2156,0.588225,-0.961125,-1.02465,-3.09169,-3.05429,-0.450312,-0.50655,-2.8853,-0.168575,1.233334,0.741438,1.358715,2.090983,0.550823,0.703014,1.726975,1.04362
fZGMlMXvdVPUhsubnq9I3nme73B3,1.11819659870563e-06,1.18190852874892e-06,7.5919698431427e-07,1.0119013989243e-06,1.12320275938164e-06,9.7787141888306e-07,1.00633193217586e-06,1.36581203363688e-06,1.84969393541989e-06,1.96922507372912e-06,1.6516704564175e-06,2.02187450637552e-06,3.05242996246944e-06,2.19454854865758e-06,1.21194196875929e-06,1.7517427081695e-06,3.7500065136154e-07,1.6060364071765e-07,8.347191475959e-08,5.995786280798e-08,3.791666666667e-08,2.1633603554844e-07,7.968167320655e-07,9.0606824677838e-07,186.164595,425.476488,231.951025,178.280084,451.11591,526.813129,116.006595,275.485753,1.352738,0.244825,0.199546,-0.193305,-0.023379,-0.061304,0.11781,0.293714,6.974381,6.036708,6.100696,5.681085,5.707943,5.553104,5.68302,5.983923,6.850969,7.470333,7.254912,8.011005,7.925464,8.272373,7.84143,7.4961,2.04195,2.1,1.44795,0.606,0.45195,0.57705,0.567,1.17105,0.28005,-0.447,-0.53295,-0.58095,-0.72495,-0.61905,-0.159,-0.26505,7.38405,7.28805,7.125,6.417,6.35895,6.18705,6.28305,6.58905,6.26295,5.21895,5.00895,4.94205,4.85595,4.932,5.20005,5.46795,7.45995,8.34105,8.61,8.98305,8.87805,9.13605,8.523,7.94895,6.40695,5.81295,5.25795,6.828,7.10595,7.47,7.34505,7.19205,9.905456,9.665058,9.591995,9.874315,9.806871,9.992349,9.71123,9.620821,0.854614,0.505908,0.166639,-0.040026,-0.021345,-0.407767,-0.568838,-0.440638,-0.830775,-0.453949,-0.123454,0.191331,0.063093,0.49886,-0.691349,-0.2794,-0.000275,-0.289353,-0.083526,0.26741,0.115127,0.436071,-1.446197,-0.536238,1.08831,1.37596,0.761063,0.374275,0.3344,-0.065862,-0.088275,0.412912,0.588637,0.0528,-0.13255,-0.205013,-0.475475,-0.780725,-0.796538,-1.04638,-0.715412,0.103675,0.27225,0.357775,0.62535,1.78461,0.030938,0.021588,-0.936512,-1.20574,-0.907363,-0.277475,-0.225225,-0.747588,-1.27036,-0.5511,0.51645,0.1716,0.364925,0.402737,0.725312,2.17305,-0.087175,0.6545,-0.657112,-0.735762,-0.909562,-0.081675,-0.15345,-1.76646,-2.5212,-1.77182,1.262633,0.776647,0.485659,0.419197,0.301987,0.992458,1.782463,1.194667
fZGMlMXvdVPUhsubnq9I3nme73B3,8.7496374152742e-07,1.07011727264519e-06,6.0110755718016e-07,9.0558679290669e-07,8.1427330245511e-07,1.17908529423534e-06,8.1601658179473e-07,1.30891005743457e-06,1.71374612508678e-06,2.04854631638648e-06,1.66423348628905e-06,1.74110306383417e-06,2.52700109520282e-06,2.48774780879337e-06,1.0229056178916e-06,1.82061343484969e-06,1.25e-07,1.8042506519951e-07,5.79696969697e-08,4.59160247524e-09,2.336585365854e-08,1.7195544077205e-07,4.5694924873224e-07,8.542686549339e-07,108.318193,408.053601,234.340135,198.573544,436.122195,480.545899,208.967131,302.666068,1.406143,0.080589,0.282725,0.324675,-0.01372,-0.07389,0.036081,0.339641,6.854421,5.993108,5.804708,5.875425,5.641821,5.464042,5.598923,6.162368,7.105864,7.562155,7.775333,7.549588,8.009293,8.297355,8.051838,7.304536,1.99395,1.72605,2.109,1.88895,0.69195,0.43305,0.72105,1.43895,0.12705,-0.399,-0.63795,-0.66705,-0.86805,-0.705,-0.46605,-0.13095,7.09695,6.80895,6.972,7.15395,6.33,6.06195,6.31095,6.74205,6.06195,5.45895,4.89405,4.81695,4.64505,4.731,5.076,5.65995,7.53705,8.466,9.06,9.012,9.318,9.04995,8.80095,8.121,6.57,6.46395,4.089,4.46295,7.116,7.566,7.29705,6.90495,9.995483,9.669648,9.818885,9.737167,9.851079,9.962228,9.841232,9.584297,0.6622,0.499501,0.194784,0.330481,-0.121628,-0.324637,-0.520808,-0.282725,-0.546739,-0.362059,-0.203065,-0.297505,0.092602,0.339653,0.472037,-0.043588,0.427546,-0.235328,-0.022283,-0.182485,0.118977,0.243423,0.028791,-0.408751,0.866525,0.733975,0.86515,1.5565,0.184113,0.15455,-0.362312,0.230725,0.04455,0.121275,-0.050738,-0.092675,-0.63855,-0.691763,-0.713212,-0.5192,-0.057888,-0.012788,0.081675,0.152075,1.00293,1.03414,1.08075,1.01997,-0.729575,-0.572275,-0.982575,-1.27985,-0.51205,-0.44055,-0.73975,-0.7271,0.73095,0.487163,0.433537,0.1804,1.0604,1.01558,0.96745,0.423088,-0.0704,-0.7205,-0.463925,-0.68255,-0.558662,-0.497613,-1.67007,-1.77898,0.978261,0.776899,0.424392,0.623857,0.553295,0.768522,1.429891,0.833156
